tiempo,morado,rojo,naranja,amarillo,verde
316.00,86,64,0,0,0
316.00,196,176,0,0,0
316.00,29,2,0,0,0
317.00,0,0,0,0,0
317.00,0,0,0,0,0
317.00,0,0,0,0,0
317.00,34,24,0,0,0
317.00,221,176,0,0,0
317.00,58,70,0,0,0
318.00,0,0,0,0,0
318.00,0,0,0,0,0
318.00,46,27,0,0,0
318.00,0,0,0,0,0
318.00,0,0,0,0,0
318.00,128,125,0,0,0
319.00,0,0,0,0,0
319.00,85,64,0,0,0
319.00,0,0,0,0,0
319.00,0,0,48,23,107
319.00,2,8,16,0,85
320.00,162,116,112,30,114
320.00,0,0,48,32,112
320.00,123,112,39,0,85
320.00,21,0,51,0,81
320.00,0,0,39,0,95
320.00,161,95,68,4,111
321.00,0,0,61,0,110
321.00,149,132,12,0,91
321.00,0,0,36,0,82
321.00,173,109,83,51,112
321.00,144,125,47,1,98
322.00,0,0,45,27,80
322.00,0,0,0,0,0
322.00,165,92,0,0,0
322.00,0,0,0,0,0
322.00,235,174,0,0,0
323.00,0,0,0,0,0
323.00,0,5,0,0,0
323.00,110,84,0,0,0
323.00,0,0,0,0,0
323.00,240,195,0,0,0
324.00,0,0,0,0,0
324.00,2,0,0,0,0
324.00,130,77,0,0,0
324.00,0,0,0,0,0
324.00,0,0,0,0,0
324.00,81,57,0,0,0
325.00,0,0,0,0,0
325.00,0,0,0,0,0
325.00,32,19,0,0,0
325.00,48,48,0,0,0
325.00,0,0,0,0,0
326.00,226,165,0,0,0
326.00,106,97,0,0,0
326.00,31,11,0,0,0
327.00,0,0,0,0,0
327.00,176,144,0,0,0
327.00,0,0,0,0,0
327.00,55,32,38,0,83
327.00,3,0,43,18,79
328.00,0,0,63,67,81
328.00,183,106,97,78,86
328.00,0,0,70,48,61
328.00,80,79,16,11,42
328.00,0,0,54,49,49
329.00,0,0,80,98,79
329.00,0,0,111,144,109
329.00,205,206,50,64,77
329.00,0,0,34,65,75
329.00,207,192,49,79,92
330.00,0,0,44,91,91
330.00,275,247,55,65,87
330.00,0,0,17,11,52
330.00,0,0,3,45,48
330.00,128,114,34,44,60
330.00,0,0,29,64,64
331.00,260,245,32,63,69
331.00,272,263,31,68,79
331.00,0,0,35,80,69
331.00,0,0,0,42,51
331.00,0,0,22,65,65
332.00,287,260,21,84,80
332.00,0,0,26,65,66
332.00,0,0,26,41,64
332.00,265,207,21,47,49
332.00,144,169,16,48,47
333.00,207,191,0,16,34
333.00,151,173,0,38,31
333.00,257,208,0,19,32
333.00,287,240,0,23,47
333.00,275,250,0,13,37
334.00,256,221,0,26,37
334.00,269,235,18,41,42
334.00,267,218,25,39,47
334.00,249,237,17,46,49
334.00,240,218,21,64,49
335.00,252,224,10,55,51
335.00,0,0,0,42,45
335.00,139,112,0,10,6
335.00,230,229,0,16,0
335.00,0,0,0,45,0
336.00,112,109,26,30,37
336.00,31,16,0,27,32
336.00,0,0,0,16,27
336.00,269,251,18,47,52
336.00,0,0,10,9,25
336.00,39,49,0,0,0
337.00,101,119,0,0,0
337.00,0,0,0,0,0
337.00,147,190,0,0,0
337.00,10,30,0,0,0
337.00,240,225,0,0,0
337.00,253,208,0,0,0
337.00,240,252,0,0,0
338.00,287,267,0,0,0
338.00,0,0,0,0,0
338.00,0,0,0,0,0
339.00,0,0,0,0,0
339.00,0,0,0,0,0
339.00,16,17,0,0,0
339.00,48,89,0,0,0
339.00,0,0,0,0,0
339.00,161,179,0,0,0
340.00,0,0,0,0,0
340.00,0,0,0,0,0
340.00,142,153,0,0,11
340.00,0,0,0,0,17
340.00,80,112,0,0,16
340.00,0,0,0,0,12
341.00,151,204,0,0,21
341.00,0,0,0,0,12
341.00,52,47,0,0,0
341.00,34,28,0,0,0
341.00,3,16,0,0,0
341.00,0,0,0,0,0
342.00,87,145,0,0,0
342.00,0,0,0,0,0
342.00,146,129,0,0,0
342.00,0,0,0,0,0
342.00,0,0,0,0,0
342.00,150,186,0,0,0
342.00,0,0,0,0,16
343.00,10,23,0,0,0
343.00,0,0,0,0,0
343.00,0,0,0,0,0
343.00,0,0,0,0,0
343.00,165,177,0,0,0
343.00,0,0,0,0,0
344.00,0,0,0,0,0
344.00,0,0,0,0,0
344.00,0,0,0,0,0
344.00,0,0,0,0,0
344.00,112,139,0,0,0
344.00,0,0,0,0,5
345.00,147,144,0,0,0
345.00,0,0,0,0,0
345.00,0,0,0,0,0
345.00,0,0,0,0,0
345.00,189,155,0,0,0
345.00,0,0,0,0,0
345.00,274,209,0,0,0
346.00,120,83,0,0,0
346.00,0,0,0,0,0
346.00,0,0,0,0,0
346.00,38,33,0,0,0
346.00,23,50,0,0,0
346.00,129,167,0,0,0
347.00,1,30,0,0,0
347.00,0,0,0,0,0
347.00,0,0,0,0,0
347.00,208,235,0,0,1
347.00,918,417,0,19,31
348.00,252,213,33,0,18
348.00,0,0,0,0,13
348.00,642,386,0,15,26
348.00,1107,464,0,0,0
348.00,0,0,0,0,0
349.00,1138,702,3071,3021,2992
349.00,881,599,3879,3760,3749
349.00,0,0,0,0,0
349.00,204,197,2128,2141,2227
350.00,899,671,3454,3458,3428
350.00,152,110,1114,1038,947
350.00,0,0,0,0,0
350.00,0,86,853,871,923
350.00,157,432,3475,3421,3484
350.00,306,479,2922,2898,2726
351.00,27,1,74,80,16
351.00,0,0,0,0,0
351.00,0,91,1086,1167,1202
351.00,212,541,3856,3856,3771
351.00,0,27,0,0,0
351.00,0,269,0,0,0
352.00,0,154,0,0,0
352.00,0,0,0,0,0
352.00,0,0,0,54,62
352.00,54,144,2270,2239,2266
352.00,0,0,220,147,208
352.00,65,217,2379,2342,2450
353.00,0,0,189,209,285
353.00,79,204,2864,2974,3005
353.00,0,0,607,598,675
353.00,132,278,3311,3213,3294
353.00,0,0,730,754,800
354.00,152,322,3538,3487,3556
354.00,0,0,0,0,0
354.00,55,144,2126,2043,1994
354.00,0,0,0,0,0
354.00,0,0,0,0,0
354.00,0,0,0,0,0
355.00,0,69,1230,1223,1318
355.00,0,0,0,0,28
355.00,0,0,0,0,0
355.00,30,121,2037,2101,2126
355.00,0,36,1257,1151,1130
356.00,0,0,49,67,76
356.00,133,278,3062,3039,2925
356.00,0,0,0,0,0
356.00,91,237,2934,2957,2970
356.00,0,0,275,223,177
356.00,0,0,612,624,699
357.00,107,231,2874,2713,2651
357.00,0,0,0,0,0
357.00,179,376,4035,3946,4095
357.00,0,0,0,0,0
357.00,5,87,1721,1753,1799
358.00,16,83,1680,1637,1574
358.00,0,0,32,0,46
358.00,144,277,3212,3045,3047
358.00,0,0,0,0,0
358.00,0,0,0,0,0
359.00,85,230,2829,2769,2849
359.00,0,0,407,386,492
359.00,74,208,2433,2336,2271
359.00,0,0,0,0,0
359.00,154,347,3611,3563,3522
360.00,0,0,0,0,0
360.00,0,75,1487,1534,1555
360.00,11,63,1712,1634,1530
361.00,30,105,1863,1773,1701
361.00,112,283,2704,2741,2606
361.00,0,0,0,0,0
361.00,114,297,2983,2961,3055
361.00,0,0,0,0,0
362.00,0,0,0,0,0
362.00,0,0,0,0,0
362.00,0,99,1599,1623,1679
362.00,16,113,1692,1622,1535
362.00,0,58,1445,1394,1347
363.00,139,281,3018,2986,2956
363.00,115,246,2925,2870,2833
363.00,81,169,2559,2593,2489
363.00,0,0,0,0,0
363.00,176,384,3957,3882,3956
364.00,178,414,4095,4049,4095
364.00,183,400,3895,3744,3904
364.00,189,390,3760,3625,3735
364.00,171,366,3555,3536,3495
364.00,115,256,2939,2844,2750
365.00,137,237,3035,2973,2923
365.00,116,215,2990,2801,2817
365.00,91,182,2405,2271,2206
365.00,49,113,2207,2100,2058
365.00,0,0,0,0,0
366.00,243,335,4095,4095,4095
366.00,0,0,0,0,0
366.00,0,0,0,0,0
366.00,0,0,0,0,0
366.00,144,305,3824,3920,3936
367.00,237,285,4095,4095,4095
367.00,232,321,4095,4095,4095
367.00,193,420,4095,4095,4095
367.00,234,527,4095,4095,4095
367.00,236,315,4095,4095,4095
368.00,242,323,4095,4095,4095
368.00,231,228,4095,4095,4095
368.00,166,352,3515,3435,3568
368.00,147,304,3442,3408,3268
368.00,128,234,3211,3126,2977
369.00,117,219,3051,2999,2883
369.00,122,176,2841,2725,2722
369.00,0,49,1443,1385,1328
369.00,16,90,1971,1941,2031
369.00,0,0,0,0,0
369.00,121,229,3056,2909,2903
370.00,0,0,270,368,319
370.00,0,0,671,574,528
370.00,0,0,0,0,0
370.00,124,253,2751,2759,2618
370.00,0,0,535,567,606
370.00,0,0,281,256,158
371.00,175,353,3888,3821,4020
371.00,0,0,0,0,0
371.00,64,86,2271,2295,2209
371.00,62,154,2222,2187,2094
371.00,0,32,0,0,17
371.00,0,115,532,550,578
372.00,0,0,0,0,0
372.00,215,445,4095,4095,4095
372.00,0,0,0,58,108
372.00,0,13,1310,1269,1207
373.00,0,0,0,0,0
373.00,135,481,3275,3399,3517
373.00,109,425,2541,2461,2418
373.00,0,97,937,901,1008
373.00,0,44,1048,1058,1142
374.00,0,0,415,385,319
374.00,224,709,3348,3291,3375
374.00,0,0,0,0,0
374.00,0,0,0,0,0
374.00,80,241,1599,1534,1449
374.00,46,239,1689,1622,1535
374.00,66,272,2435,2429,2509
375.00,289,578,3520,3485,3411
375.00,235,137,673,604,531
375.00,1135,413,2433,2509,2584
375.00,1007,534,2656,2512,2435
375.00,29,0,0,0,0
375.00,1185,735,3520,3526,3562
376.00,833,486,1901,1743,1680
376.00,39,0,0,0,0
376.00,354,23,0,0,0
376.00,4016,1058,3134,3171,3346
376.00,3147,2162,2514,2421,2433
376.00,64,0,0,0,0
377.00,49,0,0,0,0
377.00,62,0,0,0,0
377.00,78,0,0,0,0
377.00,2481,582,2361,2303,2337
377.00,996,165,569,507,457
377.00,1793,368,1675,1679,1782
378.00,2378,688,2160,2101,2117
378.00,708,142,273,192,186
378.00,7,0,0,0,0
378.00,364,0,118,209,232
378.00,158,0,0,0,0
378.00,621,15,368,398,434
379.00,117,0,0,0,0
379.00,144,0,0,0,0
379.00,914,149,751,806,816
379.00,2722,789,2653,2695,2715
379.00,54,0,0,0,0
379.00,1783,464,1388,1314,1327
380.00,1335,242,1104,1150,1222
380.00,2768,804,2608,2643,2637
380.00,1475,440,1122,944,1007
380.00,1534,303,1459,1481,1584
380.00,2540,825,2478,2386,2431
380.00,1110,358,633,573,523
381.00,0,0,0,0,0
381.00,901,368,439,368,313
381.00,0,0,0,0,0
381.00,373,0,142,199,247
381.00,126,160,6,0,0
381.00,0,0,0,0,0
382.00,375,3,432,466,539
382.00,2534,844,2781,2887,2897
382.00,775,59,668,652,799
382.00,1798,688,1605,1508,1535
382.00,0,0,0,0,0
383.00,0,0,0,0,0
383.00,0,0,0,0,53
383.00,3353,1130,3604,3706,4095
384.00,2992,919,3041,3046,2981
384.00,2626,944,2640,2590,2656
384.00,1456,223,1629,1719,1722
384.00,0,0,22,87,80
384.00,0,0,0,0,0
384.00,199,7,249,273,341
385.00,1950,528,2029,2166,2142
385.00,430,5,254,234,186
385.00,0,0,0,0,0
385.00,534,37,320,336,254
385.00,3051,850,3112,3118,3133
386.00,1989,666,2240,2299,2467
386.00,1180,205,989,898,840
386.00,3346,998,3381,3440,3546
386.00,0,0,0,0,0
386.00,0,0,0,0,0
386.00,1180,222,1069,1058,983
387.00,0,0,0,0,0
387.00,0,0,0,0,0
387.00,981,174,789,752,720
387.00,2354,637,2359,2307,2318
387.00,0,0,0,0,0
388.00,657,49,569,502,443
388.00,59,0,115,98,173
388.00,2306,539,2315,2254,2253
388.00,0,0,0,0,0
388.00,2434,660,2595,2631,2678
389.00,0,0,0,0,0
389.00,1776,386,1712,1678,1619
389.00,0,0,0,0,0
389.00,2690,736,2864,2832,2875
389.00,0,0,0,0,0
389.00,1240,304,1341,1385,1452
390.00,1134,169,983,964,911
390.00,0,0,0,0,0
390.00,2552,688,2559,2559,2651
390.00,0,0,0,0,0
390.00,668,55,528,451,413
391.00,2331,617,2310,2354,2307
391.00,0,0,0,0,0
391.00,2132,530,2296,2305,2430
391.00,0,0,0,0,0
391.00,558,66,620,629,693
392.00,1691,335,1586,1580,1492
392.00,1835,431,1790,1699,1673
392.00,1581,339,1444,1389,1385
392.00,1406,302,1312,1254,1198
392.00,1158,183,995,917,875
393.00,0,0,0,0,5
393.00,2409,580,2384,2335,2370
393.00,2129,562,2138,2111,2099
393.00,2224,573,2225,2192,2123
393.00,2062,506,1977,1982,1885
394.00,1888,421,1841,1771,1788
394.00,1840,407,1731,1629,1648
394.00,1621,337,1486,1395,1440
394.00,1317,294,1248,1212,1163
394.00,1420,237,1245,1157,1136
395.00,1314,229,1174,1147,1104
395.00,1433,327,1514,1520,1613
395.00,1648,427,1774,1785,1851
395.00,1648,400,1674,1689,1817
396.00,0,0,0,0,69
396.00,53,0,0,0,0
396.00,576,133,687,735,738
396.00,1828,367,1808,1749,1623
397.00,1903,427,1809,1775,1711
397.00,1308,236,1146,1136,1082
397.00,875,128,641,577,576
397.00,0,0,81,51,103
397.00,58,0,144,206,220
398.00,148,0,175,240,291
398.00,230,38,298,275,353
398.00,478,101,660,661,711
398.00,685,158,811,851,877
398.00,916,221,1043,1078,1153
399.00,1104,244,1189,1178,1250
399.00,1294,320,1385,1430,1507
399.00,0,0,0,0,0
399.00,0,0,0,0,0
399.00,1535,315,1454,1399,1392
400.00,648,176,735,768,848
400.00,685,140,800,803,871
400.00,1279,247,1162,1083,1002
400.00,1267,298,1468,1407,1490
400.00,1462,369,1594,1591,1680
400.00,0,0,0,0,0
400.00,977,172,945,910,907
401.00,82,0,64,61,97
401.00,3505,825,3632,3557,3632
401.00,4095,1377,4095,4095,4095
401.00,2460,702,2559,2487,2610
401.00,4095,1133,4015,4031,4007
401.00,784,135,837,827,829
402.00,0,0,0,0,0
402.00,2320,560,2288,2272,2239
402.00,481,53,357,289,234
402.00,2421,623,2622,2627,2686
402.00,0,0,0,0,0
402.00,0,0,0,0,0
403.00,0,0,0,0,0
403.00,0,0,0,0,0
403.00,1618,341,1566,1535,1476
403.00,1257,286,1409,1407,1517
403.00,0,0,0,0,0
403.00,2624,741,2671,2629,2708
404.00,0,0,0,86,112
404.00,75,0,83,91,172
404.00,295,0,130,48,23
404.00,2416,720,2592,2668,2769
404.00,2299,463,2417,2542,2553
404.00,4065,677,4095,4095,4095
404.00,4095,449,4095,4095,4095
405.00,3893,571,4095,4095,4095
405.00,3632,686,3909,3898,4095
405.00,4095,498,4095,4095,4095
405.00,816,80,640,607,538
405.00,0,0,0,0,0
405.00,4095,1447,4095,4095,4095
406.00,1488,384,1183,1147,972
406.00,0,0,0,0,0
406.00,617,146,670,725,784
406.00,2321,635,2477,2536,2553
406.00,0,0,0,0,0
407.00,4095,1451,4095,4095,4095
407.00,0,0,0,0,0
407.00,4095,1242,4095,4095,4095
408.00,3739,846,3795,3696,3760
408.00,0,0,0,0,0
408.00,1965,331,2033,1935,2041
408.00,3648,737,3911,3958,4067
408.00,2758,522,2881,2815,2929
408.00,4095,935,4095,4095,4095
408.00,1426,238,1491,1391,1535
409.00,2926,594,3031,3069,3099
409.00,4095,1206,4095,4095,4095
409.00,4095,997,4095,4095,4095
409.00,4095,662,4095,4095,4095
409.00,4095,527,4095,4095,4095
410.00,4095,457,4095,4095,4095
410.00,4095,640,4095,4095,4095
410.00,0,0,0,0,0
410.00,642,64,496,443,399
410.00,2098,525,2098,2004,2064
410.00,304,0,173,128,90
411.00,2187,579,2257,2333,2343
411.00,0,0,0,0,0
411.00,448,73,538,554,646
411.00,2431,727,2621,2653,2630
411.00,1350,274,1199,1158,1136
411.00,2509,684,2559,2512,2514
412.00,1205,306,1289,1316,1372
412.00,0,0,0,0,0
412.00,1177,240,1065,978,919
412.00,2255,605,2314,2234,2266
412.00,1770,449,1817,1939,1947
412.00,2034,496,2043,1986,1970
413.00,2067,486,2123,2139,2191
413.00,441,78,537,567,621
413.00,0,0,0,0,0
413.00,0,0,0,0,0
413.00,0,0,0,0,0
413.00,0,0,0,0,0
414.00,1535,325,1360,1392,1365
414.00,0,0,0,0,0
414.00,2474,646,2493,2482,2478
414.00,0,0,0,0,0
414.00,1499,293,1585,1578,1676
415.00,790,111,704,641,592
415.00,2147,506,2090,2000,2047
415.00,2047,562,2285,2273,2355
415.00,227,0,62,54,0
415.00,511,82,593,608,685
416.00,1611,375,1535,1568,1467
416.00,0,0,0,0,0
416.00,0,0,0,0,0
416.00,2466,666,2448,2442,2483
416.00,1378,343,1471,1468,1574
417.00,957,146,799,758,715
417.00,64,0,226,240,258
417.00,2173,511,2005,2001,1927
417.00,0,0,0,0,0
417.00,6,162,0,0,0
417.00,19,9,0,0,0
418.00,38,0,0,0,0
418.00,31,0,0,0,0
419.00,61,211,1,16,0
419.00,0,63,0,0,0
419.00,122,0,56,31,0
419.00,107,0,0,14,0
419.00,93,39,0,0,0
419.00,82,0,0,0,0
420.00,49,0,0,0,0
420.00,68,0,0,51,0
420.00,20,0,0,1,0
420.00,13,0,0,0,0
420.00,57,0,0,16,0
421.00,0,0,0,0,0
421.00,0,0,0,0,0
421.00,0,109,0,0,0
421.00,0,256,0,0,0
421.00,0,0,0,0,0
422.00,0,304,0,0,0
422.00,0,0,0,0,0
422.00,0,143,0,0,0
422.00,83,0,34,18,0
422.00,0,0,0,0,0
422.00,0,178,0,0,0
423.00,0,73,0,0,0
423.00,0,0,0,0,0
423.00,0,387,0,0,0
423.00,0,0,0,0,0
423.00,0,286,0,0,0
424.00,0,48,0,0,0
424.00,0,271,0,0,0
424.00,0,367,0,0,0
424.00,0,0,0,0,0
424.00,0,35,0,0,0
425.00,0,227,0,0,0
425.00,0,0,0,0,0
425.00,0,398,0,0,0
425.00,0,176,0,0,0
425.00,0,192,0,0,0
426.00,0,156,0,0,0
426.00,0,0,0,0,0
426.00,0,0,0,0,0
426.00,0,0,0,0,0
426.00,0,0,0,0,0
427.00,0,0,0,0,0
427.00,0,0,0,0,0
427.00,0,90,0,0,0
427.00,0,108,0,0,0
427.00,0,97,0,0,0
428.00,0,74,0,0,0
428.00,0,30,0,0,0
428.00,0,14,0,0,0
428.00,0,10,0,0,0
428.00,0,16,0,0,0
429.00,0,272,0,0,0
429.00,0,239,0,0,0
429.00,0,243,0,0,0
429.00,0,224,0,0,0
429.00,0,269,0,0,0
430.00,0,269,0,0,0
430.00,0,270,0,0,0
430.00,0,258,0,0,0
430.00,0,273,0,0,0
430.00,0,50,0,0,0
431.00,0,0,0,0,0
431.00,0,159,0,0,0
431.00,0,176,0,0,0
432.00,0,0,0,0,0
432.00,0,368,0,0,0
432.00,0,0,0,0,0
432.00,0,0,0,0,0
432.00,0,0,0,0,0
433.00,0,0,0,0,0
433.00,0,32,0,0,0
433.00,0,0,0,0,0
433.00,0,10,0,0,0
433.00,0,2,0,0,0
433.00,0,27,0,0,0
433.00,0,31,0,0,0
434.00,0,319,0,0,0
434.00,0,214,0,0,0
434.00,0,205,0,0,0
434.00,0,53,0,0,0
434.00,0,176,0,0,0
434.00,0,157,0,0,0
435.00,0,85,0,0,0
435.00,0,0,0,0,0
435.00,0,336,0,0,0
435.00,0,0,0,0,0
435.00,0,150,0,0,0
435.00,0,128,0,0,0
435.00,0,0,0,0,0
436.00,0,324,0,0,0
436.00,0,0,0,0,0
436.00,0,119,0,0,0
436.00,0,64,0,0,0
436.00,0,111,0,0,0
436.00,0,0,0,0,0
437.00,0,213,0,0,0
437.00,0,225,0,0,0
437.00,0,0,0,0,0
437.00,0,64,0,0,0
437.00,0,194,0,0,0
437.00,0,0,0,0,0
438.00,0,234,0,0,0
438.00,0,0,0,0,0
438.00,0,0,0,0,0
438.00,0,278,0,0,0
438.00,0,0,0,0,0
438.00,0,207,0,0,0
439.00,0,4,0,0,0
439.00,0,1,0,0,0
439.00,0,0,0,0,0
439.00,0,58,0,0,0
439.00,0,0,0,0,0
439.00,0,0,0,0,0
439.00,0,0,0,0,0
440.00,0,318,0,0,0
440.00,0,0,0,0,0
440.00,0,138,0,0,0
440.00,0,83,0,0,0
440.00,0,0,0,0,0
440.00,0,304,0,0,0
441.00,0,0,0,0,0
441.00,0,162,0,0,0
441.00,0,264,0,0,0
442.00,0,0,0,0,0
442.00,0,16,0,0,0
442.00,0,271,0,0,0
442.00,0,0,0,0,0
442.00,0,217,0,0,0
442.00,0,16,0,0,0
443.00,0,13,0,0,0
443.00,0,291,0,0,0
443.00,0,0,0,0,0
443.00,0,189,0,0,0
443.00,0,39,0,0,0
443.00,0,0,0,0,0
444.00,0,0,0,0,0
444.00,0,126,0,0,0
444.00,0,83,0,0,0
444.00,0,0,0,0,0
444.00,0,273,0,0,0
444.00,0,0,0,0,0
444.00,0,43,0,0,0
445.00,0,224,0,0,0
445.00,0,0,0,0,0
445.00,0,0,0,0,0
445.00,0,240,0,0,0
445.00,0,193,0,0,0
445.00,0,0,0,0,0
446.00,0,0,0,0,0
446.00,0,26,0,0,0
446.00,0,272,0,0,0
446.00,0,43,0,0,0
446.00,0,291,0,0,0
447.00,0,128,0,0,0
447.00,0,0,0,0,0
447.00,0,0,0,0,0
447.00,0,0,0,0,0
447.00,0,737,0,0,0
447.00,0,0,0,0,0
448.00,0,240,0,0,0
448.00,0,0,0,0,0
448.00,0,0,0,0,0
448.00,0,259,0,0,0
448.00,0,182,0,0,0
448.00,0,0,0,0,0
449.00,0,0,0,0,0
449.00,0,16,0,0,0
449.00,0,278,0,0,0
449.00,0,124,0,0,0
449.00,0,0,0,0,0
449.00,0,0,0,0,0
450.00,0,123,0,0,0
450.00,0,275,0,0,0
450.00,0,57,0,0,0
450.00,0,0,0,0,0
450.00,4095,1595,0,0,0
450.00,180,243,0,0,0
451.00,0,0,0,0,0
451.00,0,0,0,0,0
451.00,169,0,0,0,0
451.00,0,0,0,0,0
451.00,144,14,0,0,0
451.00,0,0,0,0,0
452.00,0,176,0,0,0
452.00,0,318,0,0,0
453.00,0,209,0,0,0
453.00,0,0,0,0,0
453.00,0,103,0,0,0
453.00,0,314,0,0,0
453.00,0,172,0,0,0
453.00,0,0,0,0,0
454.00,0,0,0,0,0
454.00,0,98,0,0,0
454.00,0,317,0,0,0
454.00,0,246,0,0,0
454.00,0,0,0,0,0
454.00,0,0,0,0,0
455.00,0,16,0,0,0
455.00,0,0,0,0,0
455.00,0,0,0,0,0
455.00,0,11,0,0,0
455.00,0,363,0,0,0
456.00,0,80,0,0,0
456.00,0,0,0,0,0
456.00,0,0,0,0,0
456.00,0,0,0,0,0
456.00,0,0,0,0,0
456.00,0,3,0,0,0
457.00,0,0,0,0,0
457.00,0,0,0,0,0
457.00,0,0,0,0,0
457.00,0,0,0,0,0
457.00,0,0,0,0,0
458.00,0,0,0,0,0
458.00,0,0,0,0,0
458.00,0,0,0,0,0
458.00,0,0,19,0,0
458.00,0,0,0,0,0
459.00,0,85,0,0,39
459.00,0,0,0,0,0
459.00,0,0,0,0,0
459.00,0,19,0,0,13
459.00,0,0,0,0,0
460.00,0,42,0,0,69
460.00,0,0,0,0,0
460.00,0,0,0,0,0
460.00,0,339,0,0,0
460.00,0,0,0,0,0
460.00,0,291,0,0,0
461.00,0,0,0,0,0
461.00,0,16,0,0,0
461.00,0,236,0,0,0
461.00,142,0,34,75,0
461.00,107,374,36,65,0
462.00,112,0,0,0,0
462.00,0,37,0,0,0
462.00,0,185,0,0,0
462.00,0,0,0,0,0
462.00,0,256,0,0,0
463.00,0,0,0,0,0
463.00,0,0,0,0,0
463.00,0,0,0,0,0
463.00,0,0,0,0,0
463.00,0,0,0,0,0
464.00,0,0,0,0,0
464.00,0,0,0,0,0
464.00,0,71,0,0,0
465.00,0,176,0,0,0
465.00,0,0,0,0,0
465.00,0,80,0,0,0
465.00,0,35,0,0,0
465.00,3,0,0,0,15
466.00,16,144,0,0,16
0.00,0,0,0,0,0
0.00,1,64,0,0,0
0.00,27,446,0,0,2
0.00,17,0,0,0,0
0.00,12,734,0,0,0
1.00,0,2,0,0,13
1.00,3,127,0,0,22
1.00,15,320,0,0,25
1.00,18,0,10,0,48
1.00,14,613,0,0,25
1.00,0,0,0,0,0
2.00,0,250,0,0,0
2.00,0,237,0,0,0
2.00,0,0,0,0,0
2.00,0,544,0,0,0
2.00,0,0,0,0,0
3.00,0,414,0,0,0
3.00,0,64,0,0,0
3.00,0,41,0,0,0
3.00,0,51,0,0,0
3.00,0,651,0,0,0
4.00,0,582,0,0,0
4.00,0,0,0,0,0
4.00,0,0,0,0,0
4.00,0,0,0,0,0
4.00,0,0,0,0,0
5.00,0,0,0,0,0
5.00,0,0,0,0,32
5.00,0,0,0,0,39
5.00,0,0,0,0,41
5.00,0,13,0,0,30
6.00,0,42,0,0,23
6.00,0,47,0,0,26
6.00,0,60,0,0,32
6.00,0,107,0,0,18
6.00,0,100,0,0,20
7.00,0,128,0,0,7
7.00,0,155,0,0,16
7.00,0,0,0,0,16
7.00,0,0,0,0,18
7.00,0,0,0,0,24
8.00,0,0,0,0,12
8.00,0,0,0,0,9
8.00,0,0,0,0,4
8.00,0,0,0,0,3
8.00,0,0,0,0,13
9.00,0,246,0,0,16
9.00,0,172,0,0,0
9.00,0,0,0,0,16
9.00,0,542,0,0,28
9.00,0,0,0,0,27
9.00,0,275,0,0,0
10.00,0,0,0,0,0
10.00,0,670,0,0,26
11.00,0,0,0,0,18
11.00,0,605,0,0,13
11.00,0,0,0,0,13
11.00,1,0,0,0,9
11.00,0,0,0,0,16
11.00,0,0,0,0,16
11.00,0,0,0,0,18
12.00,0,0,0,0,12
12.00,0,0,0,77,25
12.00,0,0,0,174,89
12.00,5,0,0,0,735
12.00,0,0,18,0,950
12.00,0,203,0,0,1113
12.00,0,511,0,0,1177
13.00,0,0,0,0,1200
13.00,0,0,0,0,1230
13.00,0,511,0,0,1216
13.00,0,115,0,0,1566
13.00,0,0,4,0,1461
13.00,0,729,0,0,1842
14.00,0,0,0,0,2314
14.00,0,301,0,0,2655
14.00,0,272,0,0,2249
14.00,0,0,0,0,2210
14.00,0,647,0,575,32
14.00,0,0,0,509,7
15.00,0,566,0,1202,0
15.00,0,0,0,1331,10
15.00,0,0,0,1099,25
15.00,0,0,0,880,14
15.00,0,438,0,530,9
15.00,0,145,0,375,0
16.00,0,0,0,80,0
16.00,0,0,0,118,0
16.00,0,689,0,77,11
16.00,0,0,0,81,6
16.00,0,228,0,134,0
16.00,0,340,0,416,0
16.00,0,0,0,586,10
17.00,0,538,0,843,5
17.00,0,52,106,161,1
17.00,0,90,507,0,48
17.00,17,666,827,0,0
17.00,24,0,1227,0,0
17.00,9,0,1951,0,0
18.00,0,0,2234,0,0
18.00,0,0,2515,0,0
18.00,0,220,2525,0,0
18.00,0,0,2267,0,0
18.00,0,670,2688,0,0
18.00,0,212,2925,0,0
19.00,0,0,2746,0,0
19.00,0,0,2642,0,0
19.00,30,574,807,0,32
19.00,0,539,0,0,401
19.00,0,70,0,0,511
19.00,0,0,0,0,34
20.00,0,117,0,126,26
20.00,0,725,0,82,16
20.00,0,334,0,0,16
20.00,0,0,0,0,1613
20.00,0,677,0,0,1701
21.00,0,0,0,0,0
21.00,436,0,15,16,33
21.00,0,197,443,0,13
21.00,32,573,465,0,0
22.00,157,0,445,0,16
22.00,147,555,399,0,13
22.00,48,109,629,0,10
22.00,61,80,283,0,0
22.00,70,0,351,0,11
22.00,219,418,226,0,2
23.00,153,0,215,0,0
23.00,552,768,65,0,9
23.00,816,13,0,0,9
23.00,0,306,0,186,12
23.00,0,258,0,42,0
23.00,0,706,0,683,0
24.00,0,208,0,1812,0
24.00,0,0,0,896,0
24.00,0,33,0,240,0
24.00,0,625,0,259,0
24.00,0,499,0,268,0
24.00,0,97,0,240,0
25.00,0,0,0,272,0
25.00,0,126,0,185,0
25.00,0,782,0,318,0
25.00,0,197,0,766,0
